"senator_name","start_date","end_date","description","amount","salary_flag","State","St.Abrv","Party"
"THOM TILLIS",2020-06-24,2020-06-24,"STAFF TRANSPORTATION",13.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-02,2020-07-02,"STAFF TRANSPORTATION",22.6,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-06,2020-07-06,"STAFF TRANSPORTATION",45.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-09,2020-07-09,"STAFF TRANSPORTATION",25.1,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-14,2020-07-14,"STAFF TRANSPORTATION",24,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-15,2020-07-15,"STAFF TRANSPORTATION",12.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-15,2020-07-15,"STAFF TRANSPORTATION",29.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-16,2020-07-16,"STAFF TRANSPORTATION",74,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-17,2020-07-17,"STAFF TRANSPORTATION",13,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-28,2020-07-28,"STAFF TRANSPORTATION",22.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-30,2020-07-30,"STAFF TRANSPORTATION",24.35,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-30,2020-07-30,"STAFF TRANSPORTATION",19,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-03,2020-08-03,"STAFF TRANSPORTATION",44.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-21,2020-07-31,"STAFF TRANSPORTATION",77.8,1,"North Carolina","NC","R"
"THOM TILLIS",2020-06-25,2020-06-25,"STAFF TRANSPORTATION",83,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-06,2020-07-06,"SENATOR'S TRANSPORTATION + AIRFARE FOR SEN TILLIS WASHINGTON DC TO CHARLOTTE",252.6,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-14,2020-07-24,"STAFF TRANSPORTATION",900.9,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-02,2020-08-03,"PER DIEM",111.87,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-24,2020-07-25,"SENATOR'S TRANSPORTATION + WASHINGTON DC TO GREENSBORO TO HUNTERSVILLE",196.75,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-30,2020-07-30,"STAFF TRANSPORTATION",35.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-02,2020-08-03,"PER DIEM",146.59,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-02,2020-08-03,"STAFF TRANSPORTATION",217.65,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-14,2020-07-16,"PER DIEM",521.06,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-14,2020-07-16,"STAFF TRANSPORTATION",62.7,1,"North Carolina","NC","R"
"THOM TILLIS",2020-05-20,2020-05-20,"PER DIEM",8.34,1,"North Carolina","NC","R"
"THOM TILLIS",2020-05-20,2020-05-20,"STAFF TRANSPORTATION",65.75,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-31,2020-07-31,"STAFF TRANSPORTATION",136,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-05,2020-08-06,"STAFF TRANSPORTATION",88.1,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-04,2020-08-06,"PER DIEM",36.02,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-04,2020-08-06,"STAFF TRANSPORTATION",174.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-10,2020-08-10,"PER DIEM",16.39,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-10,2020-08-10,"STAFF TRANSPORTATION",97.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-11,2020-08-17,"STAFF TRANSPORTATION",129.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-06-26,2020-06-26,"STAFF TRANSPORTATION",81.3,1,"North Carolina","NC","R"
"THOM TILLIS",2020-05-27,2020-05-27,"PER DIEM",23.59,1,"North Carolina","NC","R"
"THOM TILLIS",2020-05-27,2020-05-27,"STAFF TRANSPORTATION",41,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-20,2020-08-21,"PER DIEM",46.41,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-20,2020-08-21,"STAFF TRANSPORTATION",176,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-04,2020-08-04,"STAFF TRANSPORTATION",39.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-05,2020-08-05,"STAFF TRANSPORTATION",21,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-06,2020-08-06,"STAFF TRANSPORTATION",20,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-07,2020-08-07,"STAFF TRANSPORTATION",57.6,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-10,2020-08-10,"PER DIEM",9.46,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-10,2020-08-10,"STAFF TRANSPORTATION",84.75,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-11,2020-08-11,"STAFF TRANSPORTATION",95,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-12,2020-08-12,"STAFF TRANSPORTATION",14.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-13,2020-08-13,"STAFF TRANSPORTATION",7.15,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-14,2020-08-14,"STAFF TRANSPORTATION",25.4,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-17,2020-08-17,"STAFF TRANSPORTATION",26,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-17,2020-08-17,"STAFF TRANSPORTATION",42,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-18,2020-08-18,"STAFF TRANSPORTATION",27.7,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-19,2020-08-19,"STAFF TRANSPORTATION",72.65,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-20,2020-08-20,"STAFF TRANSPORTATION",70.1,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-21,2020-08-21,"STAFF TRANSPORTATION",20.15,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-19,2020-08-19,"PER DIEM",4.79,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-19,2020-08-19,"STAFF TRANSPORTATION",109,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-18,2020-08-18,"STAFF TRANSPORTATION",22.85,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-20,2020-08-21,"PER DIEM",139.37,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-20,2020-08-21,"STAFF TRANSPORTATION",206.35,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-19,2020-08-23,"STAFF TRANSPORTATION",105.85,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-16,2020-07-16,"STAFF TRANSPORTATION",31,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-17,2020-07-17,"STAFF TRANSPORTATION",109,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-19,2020-07-19,"STAFF TRANSPORTATION",101,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-21,2020-07-21,"STAFF TRANSPORTATION",32.4,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-22,2020-07-22,"STAFF TRANSPORTATION",48.15,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-23,2020-07-23,"STAFF TRANSPORTATION",143,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-24,2020-07-24,"STAFF TRANSPORTATION",94.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-25,2020-07-25,"STAFF TRANSPORTATION",66.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-27,2020-07-27,"STAFF TRANSPORTATION",32.15,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-28,2020-07-28,"STAFF TRANSPORTATION",157,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-30,2020-07-30,"STAFF TRANSPORTATION",37.35,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-31,2020-07-31,"STAFF TRANSPORTATION",155.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-03,2020-08-03,"STAFF TRANSPORTATION",70.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-29,2020-07-29,"STAFF TRANSPORTATION",142,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-05,2020-08-05,"STAFF TRANSPORTATION",135.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-06,2020-08-06,"STAFF TRANSPORTATION",140.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-07,2020-08-07,"STAFF TRANSPORTATION",123.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-10,2020-08-10,"PER DIEM",14,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-10,2020-08-10,"STAFF TRANSPORTATION",184.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-11,2020-08-11,"PER DIEM",18.61,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-11,2020-08-11,"STAFF TRANSPORTATION",85.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-12,2020-08-12,"STAFF TRANSPORTATION",82.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-13,2020-08-13,"STAFF TRANSPORTATION",73.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-15,2020-08-15,"STAFF TRANSPORTATION",189.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-17,2020-08-17,"STAFF TRANSPORTATION",126,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-18,2020-08-18,"STAFF TRANSPORTATION",157.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-19,2020-08-19,"STAFF TRANSPORTATION",89.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-20,2020-08-20,"STAFF TRANSPORTATION",118,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-21,2020-08-21,"STAFF TRANSPORTATION",28,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-22,2020-08-22,"STAFF TRANSPORTATION",84.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-24,2020-08-24,"STAFF TRANSPORTATION",182,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-25,2020-08-25,"STAFF TRANSPORTATION",59.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-26,2020-08-26,"STAFF TRANSPORTATION",107.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-28,2020-07-28,"STAFF TRANSPORTATION",176.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-19,2020-08-19,"STAFF TRANSPORTATION",99.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-31,2020-07-31,"STAFF TRANSPORTATION",80.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-27,2020-08-29,"STAFF TRANSPORTATION",213.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-27,2020-08-29,"STAFF TRANSPORTATION",217,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-20,2020-08-21,"PER DIEM",173.57,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-17,2020-08-23,"STAFF TRANSPORTATION",131,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-12,2020-08-12,"STAFF TRANSPORTATION",13,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-27,2020-08-29,"STAFF TRANSPORTATION",139.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-19,2020-08-19,"PER DIEM",13.62,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-19,2020-08-19,"STAFF TRANSPORTATION",70,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-27,2020-08-29,"STAFF TRANSPORTATION",140,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-27,2020-08-29,"STAFF TRANSPORTATION",88.2,1,"North Carolina","NC","R"
"THOM TILLIS",2020-09-01,2020-09-02,"STAFF TRANSPORTATION",163,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-19,2020-08-29,"STAFF TRANSPORTATION",295,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-25,2020-09-03,"STAFF TRANSPORTATION",5058.9,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-31,2020-08-31,"STAFF TRANSPORTATION",35.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-25,2020-08-25,"STAFF TRANSPORTATION",23.75,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-27,2020-08-29,"STAFF TRANSPORTATION",217,1,"North Carolina","NC","R"
"THOM TILLIS",2020-09-01,2020-09-04,"PER DIEM",476.95,1,"North Carolina","NC","R"
"THOM TILLIS",2020-09-01,2020-09-04,"STAFF TRANSPORTATION",486.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-20,2020-09-08,"SENATOR'S TRANSPORTATION + AIRFARE FOR SEN TILLIS AS FOLLOWS: 7/20 CHARLOTTE TO WASHINGTON DC; 7/24 + WASHINGTON DC TO GREENSBORO; 7/26-30 CHARLOTTE TO WASHINGTON DC AND RETURN; 8/3 + RALEIGH TO WASHINGTON DC; 8/18-9/8 WASHINGTON DC TO CHARLOTTE AND RETURN",2177.2,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-24,2020-09-04,"STAFF TRANSPORTATION",290.4,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-30,2020-09-03,"PER DIEM",19.46,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-30,2020-09-03,"STAFF TRANSPORTATION",250.78,1,"North Carolina","NC","R"
"THOM TILLIS",2020-09-08,2020-09-08,"STAFF TRANSPORTATION",27.3,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-31,2020-08-31,"STAFF TRANSPORTATION",20,1,"North Carolina","NC","R"
"THOM TILLIS",2020-09-03,2020-09-04,"PER DIEM",163.82,1,"North Carolina","NC","R"
"THOM TILLIS",2020-09-01,2020-09-11,"STAFF TRANSPORTATION",98,1,"North Carolina","NC","R"
"THOM TILLIS",2020-09-08,2020-09-08,"STAFF TRANSPORTATION",71.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-09-01,2020-09-01,"STAFF TRANSPORTATION",110.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-09-02,2020-09-02,"STAFF TRANSPORTATION",123.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-09-03,2020-09-03,"STAFF TRANSPORTATION",35.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-09-04,2020-09-04,"STAFF TRANSPORTATION",67.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-09-05,2020-09-05,"STAFF TRANSPORTATION",88.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-09-11,2020-09-11,"STAFF TRANSPORTATION",226,1,"North Carolina","NC","R"
"THOM TILLIS",2020-09-12,2020-09-12,"STAFF TRANSPORTATION",101.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-09-13,2020-09-13,"STAFF TRANSPORTATION",22.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-06-02,2020-06-02,"STAFF TRANSPORTATION",3.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-06-23,2020-06-23,"STAFF TRANSPORTATION",13.1,1,"North Carolina","NC","R"
"THOM TILLIS",2020-06-25,2020-06-25,"STAFF TRANSPORTATION",170,1,"North Carolina","NC","R"
"THOM TILLIS",2020-06-10,2020-06-10,"STAFF TRANSPORTATION",10,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-26,2020-08-29,"STAFF TRANSPORTATION",172,1,"North Carolina","NC","R"
"THOM TILLIS",2020-09-01,2020-09-05,"PER DIEM",450.41,1,"North Carolina","NC","R"
"THOM TILLIS",2020-09-01,2020-09-05,"SENATOR'S TRANSPORTATION + HUNTERSVILLE TO WINSTON-SALEM, GREENSBORO, RALEIGH, GARNER, RALEIGH, WAKE + FOREST, DURHAM, ASHEVILLE, SYLVA, ANDREWS, MURPHY, HENDERSONVILLE AND RETURN",115,1,"North Carolina","NC","R"
"THOM TILLIS",2020-09-14,2020-09-14,"STAFF TRANSPORTATION",60.55,1,"North Carolina","NC","R"
"THOM TILLIS",2020-09-15,2020-09-15,"STAFF TRANSPORTATION",29.85,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-04,2020-08-04,"STAFF TRANSPORTATION",67.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-09-09,2020-09-09,"STAFF TRANSPORTATION",51,1,"North Carolina","NC","R"
"THOM TILLIS",2020-09-16,2020-09-17,"STAFF TRANSPORTATION",90.2,1,"North Carolina","NC","R"
"THOM TILLIS",2020-09-18,2020-09-18,"STAFF TRANSPORTATION",30.1,1,"North Carolina","NC","R"
"THOM TILLIS",2020-09-16,2020-09-16,"STAFF TRANSPORTATION",74.9,1,"North Carolina","NC","R"
"THOM TILLIS",2020-09-15,2020-09-15,"STAFF TRANSPORTATION",97.5,1,"North Carolina","NC","R"
"THOM TILLIS",2020-09-16,2020-09-16,"STAFF TRANSPORTATION",48.35,1,"North Carolina","NC","R"
"THOM TILLIS",2020-09-20,2020-09-20,"STAFF TRANSPORTATION",91,1,"North Carolina","NC","R"
"THOM TILLIS",2020-03-01,2020-03-31,"PHOTO STUDIO CERTIFICATION",216,1,"North Carolina","NC","R"
"THOM TILLIS",2020-04-01,2020-04-30,"PHOTO STUDIO CERTIFICATION",165.9,1,"North Carolina","NC","R"
"THOM TILLIS",2020-05-01,2020-05-31,"PHOTO STUDIO CERTIFICATION",197.9,1,"North Carolina","NC","R"
"THOM TILLIS",2020-06-01,2020-06-30,"PHOTO STUDIO CERTIFICATION",294.4,1,"North Carolina","NC","R"
"THOM TILLIS",2020-06-01,2020-06-30,"RECORDING STUDIO CERTIFICATION",8.4,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-01,2020-07-31,"PHOTO STUDIO CERTIFICATION",303.55,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-01,2020-08-31,"PHOTO STUDIO CERTIFICATION",341,1,"North Carolina","NC","R"
"THOM TILLIS",2020-04-04,2020-05-01,"FEES AND OTHER CHARGES",25,1,"North Carolina","NC","R"
"THOM TILLIS",2020-05-15,2020-07-17,"FEES AND OTHER CHARGES",25,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-06,2020-07-06,"FEES AND OTHER CHARGES",25,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-20,2020-09-08,"FEES AND OTHER CHARGES",225,1,"North Carolina","NC","R"
"THOM TILLIS",2020-03-23,2020-03-23,"PURCHASED EQUIPMENT (EXPENDABLE)",316,1,"North Carolina","NC","R"
"THOM TILLIS",2020-05-05,2020-05-05,"EXT DEV SOFTWARE (EXPENDABLE)",5875,1,"North Carolina","NC","R"
"THOM TILLIS",2020-05-28,2020-06-27,"PURCHASED EQUIPMENT (EXPENDABLE)",1541.57,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-20,2020-07-20,"PURCHASED EQUIPMENT (EXPENDABLE)",305.98,1,"North Carolina","NC","R"
"THOM TILLIS",2020-08-03,2020-08-03,"EXT DEV SOFTWARE (EXPENDABLE)",300,1,"North Carolina","NC","R"
"THOM TILLIS",2020-09-09,2020-09-09,"PURCHASED EQUIPMENT (EXPENDABLE)",127.49,1,"North Carolina","NC","R"
"THOM TILLIS",2020-09-11,2020-09-11,"EXT DEV SOFTWARE (EXPENDABLE)",300,1,"North Carolina","NC","R"
"THOM TILLIS",2020-07-09,2020-07-09,"EXT DEV SOFTWARE (EXPENDABLE)",11750,1,"North Carolina","NC","R"
"THOM TILLIS",2020-09-15,2020-09-15,"EXT DEV SOFTWARE (EXPENDABLE)",5875,1,"North Carolina","NC","R"
"THOMAS R. CARPER",NA,NA,"LEGISLATIVE ADVISOR",21935,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"CONSTITUENT SERVICES DIRECTOR",37153.48,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"TAX COUNSEL",53249.92,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"SENIOR ADVISOR",12241.44,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"COMMUNICATIONS DIRECTOR",50450,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"ASSISTANT TO STATE DIRECTOR",12995,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"CONSTITUENT SERVICES REPRESENTATIVE",25939.92,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"STATE DIRECTOR",69481.48,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"LEGISLATIVE ASSISTANT",38499.96,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"SENIOR DIRECTOR FOR PROJECT & ECONOMIC DEVELOPMENT",47354.44,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"NEW CASTLE COUNTY REGIONAL DIRECTOR",48149,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"KENT COUNTY REGIONAL DIRECTOR",41875,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"LEGISLATIVE FELLOW ",3666.66,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"CHIEF OF STAFF",84729.48,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"ADMINISTRATIVE DIRECTOR",79229.22,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"SENIOR POLICY ADVISOR FOR ENERGY AND ENVIRONMENT",52225.44,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"MAIL DIRECTOR",27271.44,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"IT DIRECTOR",40506.01,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"SENIOR HEALTH POLICY ADVISOR",52000,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"CORRESPONDENCE ASSISTANT",14049.92,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"LEGISLATIVE DIRECTOR",74632.98,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"SUSSEX COUNTY REGIONAL DIRECTOR",46238,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"PRESS SECRETARY",36898.48,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"POLICY ADVISOR FOR TRANSPORTATION AND INFRASTRUCTURE",49499.92,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"LEGISLATIVE CORRESPONDENT",21712.08,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"LEGISLATIVE CORRESPONDENT ",19631.25,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"STAFF ASSISTANT",9407.29,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"STAFF ASSISTANT",19770.06,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"LEGISLATIVE CORRESPONDENT ",18891.57,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"STAFF ASSISTANT",19589.34,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"DIRECTOR OF SCHEDULING/EXECUTIVE ASSISTANT",36310,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"DEPUTY PRESS SECRETARY/DIRECTOR OF DIGITAL MEDIA ",7750,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"PRESS SECRETARY AND DIGITAL MEDIA DIRECTOR ",23815.63,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"DEPUTY SCHEDULER",28699.92,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"STAFF ASSISTANT",3937.71,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"CONSTITUENT SERVICE REPRESENTATIVE",20500,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"LEGISLATIVE ASSISTANT",44884.92,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"STAFF ASSISTANT",12972.52,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"LEGISLATIVE CORRESPONDENT",21674.92,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"EXECUTIVE ASSISTANT - DELAWARE",30249.92,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"CONSTITUENT SERVICE REPRESENTATIVE ",5774.99,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"CONSTITUENT SERVICES REPRESENTATIVE",18000,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"STAFF ASSISTANT",14158.26,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"INTERN",2563.85,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"INTERN",2527.74,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"INTERN",2527.74,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"INTERN",2527.74,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"INTERN",2997.18,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"INTERN",2094.42,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"INTERN",2708.3,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"INTERN",2419.41,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"INTERN",2419.41,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"STAFF ASSISTANT",6283.31,0,"Delaware","DE","D"
"THOMAS R. CARPER",NA,NA,"LEGISLATIVE CORRESPONDENT ",283.33,0,"Delaware","DE","D"
"THOMAS R. CARPER",2020-01-01,2020-03-26,"STAFF TRANSPORTATION",73.48,1,"Delaware","DE","D"
"THOMAS R. CARPER",2020-03-23,2020-03-23,"STAFF TRANSPORTATION",58.53,1,"Delaware","DE","D"
"THOMAS R. CARPER",2020-02-20,2020-02-20,"PER DIEM",17.2,1,"Delaware","DE","D"
"THOMAS R. CARPER",2020-03-23,2020-03-23,"SENATOR'S TRANSPORTATION + WILMINGTON TO PHILADELPHIA PA, DOVER, WASHINGTON DC AND RETURN",203.07,1,"Delaware","DE","D"
"THOMAS R. CARPER",2020-03-24,2020-03-24,"STAFF TRANSPORTATION",51.18,1,"Delaware","DE","D"
"THOMAS R. CARPER",2020-03-20,2020-03-25,"STAFF TRANSPORTATION",51.15,1,"Delaware","DE","D"
"THOMAS R. CARPER",2020-03-01,2020-03-31,"STAFF TRANSPORTATION",121.44,1,"Delaware","DE","D"
"THOMAS R. CARPER",2020-03-02,2020-03-02,"STAFF TRANSPORTATION",60.04,1,"Delaware","DE","D"
"THOMAS R. CARPER",2020-03-28,2020-03-28,"SENATOR'S TRANSPORTATION + WILMINGTON TO HOCKESSIN, DOVER, DOVER AFB AND RETURN",83.56,1,"Delaware","DE","D"
"THOMAS R. CARPER",2020-03-01,2020-03-31,"SENATOR'S TRANSPORTATION + IN AND AROUND WILMINGTON",125.97,1,"Delaware","DE","D"
"THOMAS R. CARPER",2020-02-23,2020-02-23,"STAFF TRANSPORTATION",128.23,1,"Delaware","DE","D"
"THOMAS R. CARPER",2020-03-31,2020-03-31,"PER DIEM",26.98,1,"Delaware","DE","D"
"THOMAS R. CARPER",2020-03-31,2020-03-31,"STAFF TRANSPORTATION",160.28,1,"Delaware","DE","D"
"THOMAS R. CARPER",2020-04-01,2020-04-01,"STAFF TRANSPORTATION",41.52,1,"Delaware","DE","D"
